URL,identifier,offering_date
https://realt.co/product/15930-monica-st-detroit-mi-48238/,0x92ea0f03b611e7e6d056371a3c6b2bb188199c47,"April 27, 2023"
https://realt.co/product/7109-7111-pilgrim-st-detroit-mi-48238/,0x26ccc79ceeec918e01bbd5c04a64767919f9ec1a,"July 13, 2021"
https://realt.co/product/15770-prest-st-detroit-mi-48227/,0x175cbD54d38F58B530785e01471a2Ec0D4596EB5,"January 14, 2021"
https://realt.co/product/14872-ilene-st-detroit-mi-48238/,0xf580651ba2090fd8ba5a6bdc999f46dc6532f894,"December 8, 2023"
https://realt.co/product/15784-monte-vista-st-detroit-mi-48238/,0x7f940B5509a22e81D29167581bdEea3Fa5a0abEE,"December 4, 2020"
https://realt.co/product/3323-waverly-st-detroit-mi-48238/,0x009bAB289f104699AE87e576294D18eD505FAa61,"December 20, 2021"
https://realt.co/product/10612-somerset-ave-detroit-mi-48224/,0xD1c15CEbfDcd16F00D91666bf64C8b66CbF5e9b5,"July 20, 2020"
https://realt.co/product/8809-beckman-ave-cleveland-oh-44104/,0x2A7C9f7719367006E9Bd20d0555025eFB86d7d5D,"October 27, 2022"
https://realt.co/product/20257-monica-st-detroit-mi-48221/,0x6f5258fEB5862b661829315841b0718D6e56CA2c,"July 18, 2022"
https://realt.co/product/8003-s-ingleside-ave-chicago-il-60619/,0x27C30545DC2BA4B3BfdCb9F807A0214F4b06f034,"September 22, 2022"
https://realt.co/product/11758-christy-st-detroit-mi-48205/,0xD3f7130940c7746298D9778F79e7BBA4C552f176,"July 20, 2021"
https://realt.co/product/12779-strathmoor-st-detroit-mi-48227/,0x96510c0bafc5b3305d2b468063f7b3f8e8389802,"October 12, 2021"
https://realt.co/product/11845-camden-ave-detroit-mi-48213/,0xD67ba795ca466A85bE46b13763adCb729BE49A82,"November 14, 2022"
https://realt.co/product/1115-s-troy-st-chicago-il-60612/,0x730fBB27b650a2A3bcaA6729E635Dc255ACeE343,"March 4, 2021"
https://realt.co/product/4380-beaconsfield-st-detroit-mi-48224/,0x96700Ffae33c651bC329c3f3fbFE56e1f291f117,"December 4, 2020"
https://realt.co/product/4444-lillibridge-st-detroit-mi-48214/,0x3c20f694df207edd49408cf722898bc9002287b9,"July 12, 2023"
https://realt.co/product/s-14439-longview-st-detroit-mi-48213/,0xbb32dE53a057F29280aD889A92Fe99D69D470ef0,"August 25, 2022"
https://realt.co/product/11924-wayburn-st-detroit-mi-48224/,0x72f1d0719d8ce0b03d35def98e5dbb17854ab285,"August 16, 2023"
https://realt.co/product/17616-beland-st-detroit-mi-48234/,0x24A2558d0B0b2247A64eab7cf09d7244CB4c9597,"August 25, 2021"
https://realt.co/product/14215-hampshire-st-detroit-mi-48213/,0x0C12f2b2c3aD5150D344b6D3ABB901b4795D72d9,"July 20, 2021"
https://realt.co/product/14260-roselawn-st-detroit-mi-48238/,0x3fe8dda02a469043c36a45ca74d624d9362ec2fc,"September 15, 2023"
https://realt.co/product/4456-fairview-st-detroit-mi-48214/,0x56aa13dd3b1e3f6ec9281b36ce2fe943a217ceb4,"July 11, 2023"
https://realt.co/product/13510-dale-st-detroit-mi-48223/,0xd1bf0f64eba2f8babfdf71de3e5cc9e33f97a46a,"November 9, 2023"
https://realt.co/product/8342-schaefer-highway-detroit-mi-48228/,0x741857c07b100c9C0C1272D95845dDdc4f1b67cB,"April 8, 2020"
https://realt.co/product/18481-westphalia-st-detroit-mi-48205/,0x75f06B482adbFb04b877D8ee683E2FCDf18AD153,"December 4, 2020"
https://realt.co/product/14066-santa-rosa-dr-detroit-mi-48238/,0xe887DC4fcb5240c0c080AEAb8870421d3ebd0B28,"June 11, 2021"
https://realt.co/product/2-holdings-milton-st-detroit-mi-48234/,0x632fac8692861960b0d928cf6e91ff703ef5c9f5,"October 10, 2023"
https://realt.co/product/14432-wilshire-dr-detroit-mi-48213/,0x23BB1314b73AaAa888800B177Ad5D9719a51195b,"August 3, 2021"
https://realt.co/product/13991-warwick-st-detroit-mi-48223/,0x4E98493920b16Dd6642e9D48497c8d0A49150f6F,"October 1, 2020"
https://realt.co/product/19191-bradford-ave-detroit-mi-48205/,0x584967356bad1499c10a8695522983F2fB7d88F3,"July 8, 2021"
https://realt.co/product/2911-sturtevant-st-detroit-mi-48206/,0x7A684f6d9a34175d642EEdB31FA545604d8d3aCF,"June 15, 2022"
https://realt.co/product/1244-s-avers-chicago-il-60623/,0x94Fa7F8cb8453AD57cd133363b3012044647078C,"January 7, 2021"
https://realt.co/product/1907-ottawa-dr-toledo-oh-43606/,0xA5fD99f142EbF4343974137a3200e5197bF0C81b,"December 22, 2021"
https://realt.co/product/10024-28-appoline-st-detroit-mi-48227/,0xB5D30c28F87acf675Ed5B9f343E5ffF39eC9942C,"January 27, 2020"
https://realt.co/product/15110-freeland-st-detroit-mi-48227/,0x60677266d8bedd6147e7070adfd8c681e2d88324,"September 10, 2023"
https://realt.co/product/18949-fenmore-st-detroit-mi-48235/,0x7389Ef988Fae6b3bcf520000c535E1E2D94C5427,"August 3, 2021"
